net_idx,inject_time_us,network,num_inputs
2230,46475,resnet18,10
2231,46484,vgg16,4
2232,46514,resnet18,5
2233,46537,resnet18,2
2234,46549,resnet18,1
2235,46553,resnet18,8
2236,46556,resnet18,2
2237,46590,resnet18,4
2238,46593,alexnet,4
2239,46598,alexnet,1
2240,46618,vgg16,3
2241,46621,vgg16,2
2242,46647,resnet18,3
2243,46655,vgg16,7
2244,46659,resnet18,1
2245,46660,alexnet,10
2246,46674,alexnet,2
2247,46679,alexnet,2
2248,46687,vgg16,10
2249,46707,alexnet,7
2250,46719,vgg16,7
2251,46720,resnet18,4
2252,46757,resnet18,8
2253,46769,vgg16,6
2254,46772,resnet18,8
2255,46778,resnet18,10
2256,46780,resnet18,5
2257,46791,vgg16,1
2258,46830,alexnet,7
2259,46847,resnet18,2
2260,46857,vgg16,8
2261,46880,resnet18,7
2262,46889,vgg16,2
2263,46891,alexnet,2
2264,46898,resnet18,9
2265,46905,resnet18,5
2266,46915,alexnet,1
2267,46919,vgg16,9
2268,46931,alexnet,4
2269,47026,vgg16,9
2270,47041,alexnet,6
2271,47042,resnet18,8
2272,47045,alexnet,8
2273,47112,alexnet,7
2274,47137,resnet18,10
2275,47143,vgg16,6
2276,47163,resnet18,10
2277,47164,vgg16,6
2278,47183,alexnet,4
2279,47184,alexnet,10
2280,47206,alexnet,2
2281,47215,alexnet,8
2282,47219,vgg16,9
2283,47246,alexnet,2
2284,47248,alexnet,1
2285,47293,resnet18,3
2286,47336,alexnet,1
2287,47367,resnet18,2
2288,47376,resnet18,8
2289,47383,alexnet,8
2290,47386,alexnet,1
2291,47403,alexnet,8
2292,47419,resnet18,2
2293,47419,vgg16,7
2294,47449,vgg16,8
2295,47504,alexnet,2
2296,47505,resnet18,4
2297,47512,vgg16,10
2298,47526,resnet18,1
2299,47561,vgg16,2
2300,47584,vgg16,3
2301,47602,vgg16,5
2302,47614,vgg16,3
2303,47615,alexnet,8
2304,47623,resnet18,8
2305,47630,vgg16,3
2306,47643,resnet18,7
2307,47649,alexnet,9
2308,47670,resnet18,5
2309,47676,resnet18,4
2310,47683,resnet18,1
2311,47691,alexnet,5
2312,47719,resnet18,3
2313,47737,resnet18,7
2314,47767,vgg16,5
2315,47773,resnet18,3
2316,47777,vgg16,5
2317,47810,resnet18,9
2318,47837,resnet18,1
2319,47846,alexnet,4
2320,47854,alexnet,2
2321,47913,resnet18,9
2322,47959,vgg16,1
2323,47988,resnet18,9
2324,48044,resnet18,2
2325,48045,resnet18,8
2326,48071,resnet18,3
2327,48081,alexnet,5
2328,48100,vgg16,5
2329,48101,vgg16,8
2330,48112,alexnet,10
2331,48133,alexnet,8
2332,48204,resnet18,2
2333,48208,vgg16,2
2334,48228,resnet18,8
2335,48230,alexnet,1
2336,48232,vgg16,8
2337,48258,resnet18,4
2338,48298,resnet18,2
2339,48321,resnet18,7
2340,48326,resnet18,10
2341,48338,resnet18,8
2342,48380,resnet18,6
2343,48391,resnet18,2
2344,48404,resnet18,5
2345,48445,vgg16,5
2346,48446,vgg16,5
2347,48541,vgg16,2
2348,48543,alexnet,5
2349,48560,alexnet,7
2350,48573,vgg16,3
2351,48599,vgg16,3
2352,48621,vgg16,9
2353,48686,resnet18,1
2354,48717,resnet18,6
2355,48783,alexnet,6
2356,48852,vgg16,6
2357,48877,vgg16,7
2358,48878,resnet18,10
2359,48886,resnet18,8
2360,48892,vgg16,3
2361,48906,resnet18,5
2362,48907,vgg16,3
2363,48952,vgg16,9
2364,48956,resnet18,9
2365,48970,resnet18,10
2366,49009,resnet18,5
2367,49050,alexnet,3
2368,49072,vgg16,2
2369,49078,vgg16,6
2370,49103,alexnet,7
2371,49132,alexnet,8
2372,49144,vgg16,10
2373,49169,resnet18,5
2374,49190,resnet18,6
2375,49203,resnet18,3
2376,49204,alexnet,1
2377,49214,alexnet,6
2378,49231,resnet18,2
2379,49233,resnet18,6
2380,49241,resnet18,4
2381,49241,alexnet,7
2382,49242,resnet18,3
2383,49249,alexnet,10
2384,49271,resnet18,1
2385,49283,vgg16,2
2386,49312,vgg16,8
2387,49340,alexnet,3
2388,49346,alexnet,6
2389,49391,resnet18,10
2390,49399,vgg16,1
2391,49417,alexnet,8
2392,49424,resnet18,9
2393,49511,alexnet,2
2394,49580,alexnet,2
2395,49614,alexnet,8
2396,49617,vgg16,6
2397,49621,alexnet,10
2398,49632,alexnet,4
2399,49640,vgg16,5
2400,49650,vgg16,7
2401,49697,resnet18,7
2402,49703,vgg16,9
2403,49741,alexnet,6
2404,49750,resnet18,10
2405,49777,alexnet,1
2406,49799,vgg16,5
2407,49858,vgg16,2
2408,49863,alexnet,7
2409,49938,resnet18,4
2410,49951,vgg16,5
2411,49956,alexnet,3
2412,49968,resnet18,10
2413,49982,resnet18,3
2414,49984,alexnet,4
2415,50028,resnet18,1
2416,50046,resnet18,3
2417,50056,resnet18,8
2418,50079,vgg16,10
2419,50118,vgg16,8
2420,50121,vgg16,3
2421,50133,alexnet,5
2422,50163,resnet18,2
2423,50175,alexnet,10
2424,50237,alexnet,5
2425,50260,alexnet,7
2426,50265,vgg16,6
2427,50290,alexnet,8
2428,50300,vgg16,3
2429,50302,alexnet,3
2430,50343,resnet18,7
2431,50360,vgg16,8
2432,50403,alexnet,1
2433,50418,vgg16,8
2434,50426,resnet18,4
2435,50454,vgg16,8
2436,50547,vgg16,1
2437,50552,resnet18,1
2438,50562,resnet18,5
2439,50609,alexnet,6
2440,50626,resnet18,2
2441,50630,resnet18,8
2442,50633,alexnet,5
2443,50638,alexnet,5
2444,50643,resnet18,3
2445,50686,alexnet,1
2446,50688,vgg16,2
2447,50742,vgg16,5
2448,50751,vgg16,6
2449,50752,vgg16,1
2450,50777,alexnet,5
2451,50792,vgg16,4
2452,50829,resnet18,3
2453,50831,alexnet,10
2454,50845,resnet18,3
2455,50845,alexnet,5
2456,50880,alexnet,5
2457,50888,alexnet,7
2458,50938,alexnet,8
2459,50949,resnet18,5
2460,50973,vgg16,1
2461,50988,resnet18,8
2462,51035,resnet18,1
2463,51043,resnet18,8
2464,51075,resnet18,7
2465,51084,alexnet,8
2466,51095,vgg16,2
2467,51132,vgg16,3
2468,51137,resnet18,9
2469,51192,resnet18,1
2470,51224,resnet18,4
2471,51232,resnet18,9
2472,51261,vgg16,5
2473,51292,vgg16,5
2474,51299,alexnet,9
2475,51349,vgg16,8
2476,51365,vgg16,8
2477,51365,vgg16,10
2478,51370,vgg16,1
2479,51374,alexnet,3
2480,51374,resnet18,5
2481,51378,alexnet,2
2482,51395,resnet18,7
2483,51424,alexnet,3
2484,51462,vgg16,9
2485,51471,alexnet,6
2486,51474,vgg16,7
2487,51538,alexnet,2
2488,51557,vgg16,10
2489,51637,resnet18,8
2490,51640,vgg16,5
2491,51691,vgg16,1
2492,51701,vgg16,7
2493,51713,resnet18,1
2494,51718,vgg16,1
2495,51732,alexnet,7
2496,51752,alexnet,1
2497,51758,resnet18,2
2498,51833,vgg16,3
2499,51848,alexnet,8
2500,51863,alexnet,8
2501,51876,resnet18,7
2502,51912,resnet18,1
2503,51922,resnet18,5
2504,51931,alexnet,7
2505,51963,resnet18,9
2506,51976,resnet18,7
2507,52004,vgg16,1
2508,52008,resnet18,4
2509,52027,resnet18,1
2510,52051,vgg16,10
2511,52054,resnet18,5
2512,52055,alexnet,6
2513,52063,vgg16,7
2514,52082,vgg16,6
2515,52087,vgg16,7
2516,52133,resnet18,1
2517,52139,vgg16,5
2518,52154,alexnet,4
2519,52199,alexnet,2
2520,52246,resnet18,10
2521,52247,alexnet,9
2522,52356,alexnet,1
2523,52370,resnet18,7
2524,52384,alexnet,1
2525,52396,resnet18,6
2526,52409,alexnet,10
2527,52410,vgg16,7
2528,52470,resnet18,3
2529,52493,alexnet,5
2530,52515,alexnet,4
2531,52555,resnet18,10
2532,52574,alexnet,4
2533,52580,vgg16,8
2534,52596,resnet18,9
2535,52598,alexnet,7
2536,52624,resnet18,1
2537,52627,vgg16,7
2538,52640,alexnet,5
2539,52668,resnet18,3
2540,52820,resnet18,6
2541,52841,alexnet,3
2542,52878,alexnet,3
2543,52890,resnet18,7
2544,52900,alexnet,4
2545,52948,vgg16,9
2546,52994,alexnet,3
2547,53022,resnet18,1
2548,53035,alexnet,9
2549,53099,resnet18,2
2550,53116,vgg16,10
2551,53120,resnet18,1
2552,53123,alexnet,1
2553,53144,alexnet,6
2554,53197,alexnet,3
2555,53205,alexnet,9
2556,53234,resnet18,4
2557,53245,alexnet,3
2558,53250,resnet18,8
2559,53286,alexnet,2
2560,53296,resnet18,6
2561,53310,vgg16,7
2562,53384,resnet18,8
2563,53392,resnet18,8
2564,53405,vgg16,9
2565,53434,resnet18,10
2566,53453,resnet18,10
2567,53455,vgg16,6
2568,53505,resnet18,10
2569,53517,alexnet,4
2570,53519,resnet18,10
2571,53524,vgg16,9
2572,53550,vgg16,7
2573,53557,vgg16,7
2574,53590,alexnet,3
2575,53617,vgg16,2
2576,53623,vgg16,3
2577,53646,alexnet,7
2578,53660,resnet18,7
2579,53667,resnet18,2
2580,53681,vgg16,8
2581,53716,resnet18,7
2582,53721,resnet18,4
2583,53722,resnet18,6
2584,53728,alexnet,9
2585,53742,resnet18,1
2586,53760,alexnet,10
2587,53770,resnet18,5
2588,53816,vgg16,3
2589,53842,alexnet,8
2590,53852,vgg16,8
2591,53853,vgg16,1
2592,53872,vgg16,10
2593,53906,resnet18,7
2594,53906,resnet18,10
2595,53963,resnet18,6
2596,53979,vgg16,7
2597,54017,alexnet,8
2598,54042,alexnet,3
2599,54044,resnet18,4
2600,54068,vgg16,7
2601,54076,vgg16,6
2602,54089,alexnet,5
2603,54096,vgg16,10
2604,54126,vgg16,6
2605,54150,vgg16,4
2606,54158,resnet18,5
2607,54205,alexnet,2
2608,54209,alexnet,8
2609,54215,resnet18,10
2610,54236,resnet18,7
2611,54248,vgg16,6
2612,54267,vgg16,6
2613,54272,alexnet,9
2614,54292,alexnet,6
2615,54314,alexnet,2
2616,54335,resnet18,8
2617,54358,vgg16,3
2618,54383,alexnet,1
2619,54389,resnet18,8
2620,54393,alexnet,5
2621,54416,alexnet,10
2622,54447,resnet18,9
2623,54484,vgg16,8
2624,54498,vgg16,2
2625,54499,vgg16,1
2626,54503,vgg16,7
2627,54527,resnet18,2
2628,54555,vgg16,7
2629,54566,alexnet,10
2630,54570,vgg16,2
2631,54571,alexnet,10
2632,54586,resnet18,6
2633,54592,resnet18,9
2634,54629,alexnet,10
2635,54667,vgg16,5
2636,54774,resnet18,1
2637,54806,alexnet,7
2638,54848,resnet18,9
2639,54868,vgg16,7
2640,54876,resnet18,2
2641,54876,vgg16,1
2642,54915,resnet18,4
2643,54929,vgg16,7
2644,54937,vgg16,1
2645,54981,vgg16,3
2646,54982,alexnet,3
2647,55027,vgg16,2
2648,55048,alexnet,2
2649,55057,vgg16,5
2650,55091,vgg16,10
2651,55120,vgg16,1
2652,55149,alexnet,5
2653,55159,alexnet,9
2654,55166,alexnet,4
2655,55197,resnet18,6
2656,55202,vgg16,6
2657,55212,resnet18,3
2658,55216,vgg16,6
2659,55230,resnet18,8
2660,55235,vgg16,1
2661,55236,vgg16,2
2662,55300,alexnet,10
2663,55338,resnet18,2
2664,55348,alexnet,10
2665,55384,alexnet,1
2666,55384,alexnet,4
2667,55417,alexnet,5
2668,55424,alexnet,1
2669,55434,resnet18,3
2670,55440,vgg16,2
2671,55468,alexnet,4
2672,55488,vgg16,8
2673,55507,vgg16,10
2674,55568,alexnet,5
2675,55587,alexnet,9
2676,55601,resnet18,7
2677,55638,vgg16,4
2678,55662,alexnet,3
2679,55663,alexnet,7
2680,55683,vgg16,2
2681,55704,alexnet,10
2682,55726,vgg16,3
2683,55741,alexnet,10
2684,55741,alexnet,2
2685,55741,resnet18,1
2686,55774,vgg16,4
2687,55783,vgg16,10
2688,55787,alexnet,3
2689,55794,alexnet,1
2690,55796,alexnet,6
2691,55800,alexnet,2
2692,55800,alexnet,5
2693,55816,alexnet,7
2694,55834,vgg16,6
2695,55835,resnet18,6
2696,55837,vgg16,5
2697,55859,alexnet,9
2698,55868,alexnet,5
2699,55869,resnet18,2
2700,55879,resnet18,7
2701,55881,vgg16,7
2702,55906,resnet18,1
2703,55932,vgg16,5
2704,55947,resnet18,3
2705,55967,resnet18,4
2706,55981,alexnet,8
2707,56032,vgg16,9
2708,56042,resnet18,9
2709,56047,vgg16,5
2710,56061,vgg16,8
2711,56072,alexnet,9
2712,56075,alexnet,7
2713,56080,alexnet,4
2714,56084,resnet18,6
2715,56101,resnet18,3
2716,56135,vgg16,3
2717,56136,alexnet,10
2718,56190,vgg16,5
2719,56192,resnet18,1
2720,56203,resnet18,3
2721,56204,alexnet,9
2722,56243,alexnet,1
2723,56292,alexnet,2
2724,56300,alexnet,10
2725,56349,vgg16,5
2726,56383,alexnet,4
2727,56435,alexnet,4
2728,56444,alexnet,6
2729,56460,vgg16,10
2730,56467,alexnet,10
2731,56470,vgg16,10
2732,56481,vgg16,4
2733,56506,alexnet,3
2734,56540,alexnet,6
2735,56547,vgg16,1
2736,56557,vgg16,4
2737,56587,alexnet,6
2738,56635,resnet18,9
2739,56638,alexnet,10
2740,56646,alexnet,2
2741,56671,vgg16,1
2742,56706,alexnet,9
2743,56715,resnet18,7
2744,56720,resnet18,9
2745,56734,alexnet,4
2746,56734,resnet18,9
2747,56735,resnet18,5
2748,56757,resnet18,8
2749,56765,vgg16,10
2750,56786,resnet18,9
2751,56810,vgg16,9
2752,56817,vgg16,6
2753,56831,vgg16,8
2754,56833,alexnet,3
2755,56888,alexnet,7
2756,56896,alexnet,3
2757,56907,alexnet,10
2758,56913,vgg16,7
2759,56927,resnet18,9
2760,56934,resnet18,3
2761,56938,alexnet,8
2762,56961,alexnet,7
2763,56971,vgg16,10
2764,56972,resnet18,10
2765,56984,resnet18,6
2766,57026,vgg16,8
2767,57031,vgg16,8
2768,57060,alexnet,4
2769,57088,resnet18,6
2770,57091,vgg16,9
2771,57095,vgg16,1
2772,57169,resnet18,7
2773,57172,resnet18,1
2774,57212,resnet18,8
2775,57216,vgg16,3
2776,57251,vgg16,8
2777,57251,alexnet,7
2778,57313,alexnet,5
2779,57342,alexnet,10
2780,57380,resnet18,2
2781,57383,alexnet,4
2782,57404,resnet18,2
2783,57408,resnet18,7
2784,57425,vgg16,9
2785,57453,vgg16,6
2786,57461,vgg16,7
2787,57480,alexnet,5
2788,57521,vgg16,3
2789,57559,alexnet,4
2790,57585,alexnet,8
2791,57617,resnet18,3
2792,57620,alexnet,7
2793,57639,alexnet,3
2794,57666,alexnet,10
2795,57668,resnet18,9
2796,57708,alexnet,1
2797,57710,resnet18,2
2798,57713,alexnet,10
2799,57740,resnet18,6
2800,57773,resnet18,8
2801,57774,vgg16,6
2802,57834,alexnet,3
2803,57846,vgg16,9
2804,57849,alexnet,4
2805,57877,alexnet,9
2806,57895,resnet18,8
2807,57906,vgg16,7
2808,57926,resnet18,2
2809,57926,resnet18,8
2810,57933,alexnet,5
2811,57939,vgg16,4
2812,57939,alexnet,2
2813,57956,alexnet,3
2814,58008,resnet18,1
2815,58060,alexnet,4
2816,58118,resnet18,1
2817,58132,vgg16,4
2818,58151,vgg16,3
2819,58175,vgg16,5
2820,58184,vgg16,10
2821,58216,alexnet,8
2822,58224,vgg16,4
2823,58257,vgg16,9
2824,58280,alexnet,1
2825,58302,resnet18,7
2826,58319,resnet18,5
2827,58363,alexnet,8
2828,58363,alexnet,3
2829,58389,resnet18,1
2830,58412,vgg16,3
2831,58414,vgg16,2
2832,58415,vgg16,5
2833,58431,alexnet,2
2834,58441,resnet18,2
2835,58486,alexnet,5
2836,58497,vgg16,3
2837,58547,resnet18,9
2838,58560,resnet18,5
2839,58574,alexnet,6
2840,58575,alexnet,8
2841,58579,alexnet,6
2842,58595,resnet18,4
2843,58611,vgg16,3
2844,58627,alexnet,8
2845,58634,vgg16,9
2846,58667,resnet18,7
2847,58668,vgg16,9
2848,58691,resnet18,5
2849,58722,vgg16,9
2850,58735,vgg16,5
2851,58742,vgg16,8
2852,58764,resnet18,1
2853,58775,resnet18,7
2854,58778,vgg16,10
2855,58778,vgg16,9
2856,58786,vgg16,2
2857,58821,alexnet,2
2858,58840,resnet18,1
2859,58843,resnet18,8
2860,58844,resnet18,7
2861,58866,resnet18,4
2862,58901,resnet18,9
2863,58922,resnet18,3
2864,58941,vgg16,7
2865,58943,vgg16,5
2866,58952,vgg16,7
2867,58961,resnet18,7
2868,58978,resnet18,5
2869,59003,alexnet,9
2870,59017,alexnet,6
2871,59071,vgg16,1
2872,59097,vgg16,7
2873,59126,vgg16,8
2874,59140,alexnet,1
2875,59149,vgg16,9
2876,59159,alexnet,1
2877,59162,resnet18,2
2878,59170,vgg16,5
2879,59180,vgg16,6
2880,59180,vgg16,3
2881,59204,alexnet,5
2882,59225,vgg16,9
2883,59227,resnet18,4
2884,59259,alexnet,1
2885,59408,alexnet,3
2886,59429,alexnet,9
2887,59478,resnet18,1
2888,59484,vgg16,2
2889,59497,alexnet,8
2890,59513,resnet18,8
2891,59518,resnet18,10
2892,59528,resnet18,4
2893,59536,alexnet,3
2894,59537,resnet18,1
2895,59592,vgg16,3
2896,59616,resnet18,2
2897,59687,resnet18,10
2898,59738,alexnet,5
2899,59752,vgg16,6
2900,59758,vgg16,10
2901,59767,resnet18,10
2902,59777,vgg16,8
2903,59780,vgg16,6
2904,59791,alexnet,9
2905,59804,alexnet,5
2906,59870,vgg16,8
2907,59882,alexnet,2
2908,59904,alexnet,9
2909,59919,alexnet,7
2910,59970,resnet18,10
2911,60017,resnet18,5
2912,60045,alexnet,10
2913,60108,alexnet,8
2914,60109,resnet18,9
2915,60118,alexnet,5
2916,60120,alexnet,6
2917,60143,alexnet,5
2918,60221,vgg16,7
2919,60227,vgg16,1
2920,60250,resnet18,5
2921,60261,vgg16,9
2922,60313,vgg16,7
2923,60371,resnet18,9
2924,60385,resnet18,6
2925,60406,resnet18,10
2926,60512,vgg16,7
2927,60522,resnet18,3
2928,60543,alexnet,7
2929,60583,alexnet,5
2930,60598,vgg16,3
2931,60598,vgg16,4
2932,60601,vgg16,3
2933,60666,resnet18,10
2934,60673,resnet18,6
2935,60718,vgg16,6
2936,60756,vgg16,6
2937,60777,alexnet,6
2938,60791,resnet18,6
2939,60797,alexnet,9
2940,60804,vgg16,7
2941,60813,alexnet,2
2942,60815,vgg16,9
2943,60828,resnet18,10
2944,60851,vgg16,7
2945,60908,resnet18,9
2946,60960,alexnet,5
2947,60991,resnet18,2
2948,61007,vgg16,3
2949,61019,alexnet,6
2950,61020,vgg16,6
2951,61024,alexnet,5
2952,61043,vgg16,8
2953,61047,resnet18,10
2954,61066,alexnet,7
2955,61090,alexnet,1
2956,61133,resnet18,7
2957,61133,resnet18,4
2958,61144,resnet18,3
2959,61191,resnet18,8
2960,61193,vgg16,3
2961,61214,vgg16,4
2962,61225,resnet18,1
2963,61250,vgg16,8
2964,61265,resnet18,7
2965,61273,resnet18,7
2966,61283,alexnet,8
2967,61289,vgg16,10
2968,61319,resnet18,5
2969,61333,resnet18,2
2970,61350,resnet18,4
2971,61365,alexnet,10
2972,61408,resnet18,7
2973,61419,vgg16,2
2974,61444,resnet18,1
2975,61449,alexnet,4
2976,61449,vgg16,8
2977,61457,resnet18,3
2978,61482,vgg16,9
2979,61485,vgg16,6
2980,61550,resnet18,9
2981,61563,vgg16,9
2982,61675,resnet18,9
2983,61782,resnet18,6
2984,61782,alexnet,2
2985,61829,resnet18,9
2986,61877,alexnet,8
2987,61879,vgg16,10
2988,61912,alexnet,7
2989,61920,resnet18,9
2990,61939,resnet18,8
2991,61952,resnet18,7
2992,61953,alexnet,9
2993,61953,alexnet,2
2994,61954,resnet18,10
2995,61988,vgg16,1
2996,61988,vgg16,10
2997,62003,alexnet,3
2998,62034,resnet18,1
2999,62037,vgg16,6
3000,62066,resnet18,10
3001,62096,vgg16,2
3002,62124,alexnet,5
3003,62138,resnet18,6
3004,62186,alexnet,2
3005,62186,vgg16,10
3006,62224,vgg16,7
3007,62225,alexnet,1
3008,62226,alexnet,3
3009,62227,vgg16,7
3010,62231,alexnet,1
3011,62264,alexnet,2
3012,62267,vgg16,1
3013,62271,alexnet,2
3014,62291,resnet18,10
3015,62356,resnet18,5
3016,62377,resnet18,7
3017,62379,alexnet,5
3018,62412,resnet18,2
3019,62427,resnet18,8
3020,62431,vgg16,3
3021,62443,alexnet,8
3022,62454,vgg16,3
3023,62481,vgg16,9
3024,62484,resnet18,2
3025,62512,resnet18,8
3026,62531,alexnet,8
3027,62542,vgg16,10
3028,62548,vgg16,2
3029,62560,alexnet,5
3030,62564,alexnet,10
3031,62631,alexnet,5
3032,62650,resnet18,7
3033,62653,vgg16,7
3034,62675,resnet18,3
3035,62701,alexnet,6
3036,62727,resnet18,4
3037,62736,vgg16,4
3038,62743,resnet18,7
3039,62752,alexnet,9
3040,62756,alexnet,4
3041,62766,resnet18,6
3042,62767,vgg16,4
3043,62804,resnet18,3
3044,62817,vgg16,2
3045,62826,resnet18,6
3046,62931,resnet18,8
3047,62981,resnet18,2
3048,63020,resnet18,7
3049,63031,vgg16,5
3050,63038,vgg16,8
3051,63054,vgg16,2
3052,63059,resnet18,9
3053,63082,vgg16,3
3054,63089,vgg16,4
3055,63096,vgg16,4
3056,63101,resnet18,1
3057,63108,vgg16,3
3058,63117,resnet18,10
3059,63145,alexnet,7
3060,63166,resnet18,1
3061,63186,resnet18,7
3062,63253,vgg16,7
3063,63253,resnet18,3
3064,63259,vgg16,10
3065,63278,resnet18,6
3066,63288,alexnet,5
3067,63311,resnet18,8
3068,63321,resnet18,3
3069,63336,resnet18,8
3070,63356,resnet18,4
3071,63364,resnet18,1
3072,63370,alexnet,2
3073,63392,alexnet,5
3074,63398,vgg16,7
3075,63414,vgg16,6
3076,63421,alexnet,4
3077,63431,alexnet,10
3078,63440,vgg16,1
3079,63473,vgg16,2
3080,63476,alexnet,2
3081,63499,alexnet,8
3082,63537,alexnet,10
3083,63587,resnet18,5
3084,63618,alexnet,3
3085,63622,vgg16,2
3086,63635,resnet18,9
3087,63651,resnet18,9
3088,63657,alexnet,5
3089,63663,vgg16,4
3090,63704,resnet18,4
3091,63834,vgg16,6
3092,63848,alexnet,2
3093,63870,vgg16,4
3094,63898,alexnet,1
3095,63899,vgg16,5
3096,63925,resnet18,6
3097,63931,resnet18,4
3098,63933,alexnet,9
3099,63949,alexnet,8
3100,63965,alexnet,5
3101,63976,vgg16,3
3102,64054,alexnet,9
3103,64062,resnet18,7
3104,64115,resnet18,10
3105,64116,alexnet,4
3106,64120,alexnet,7
3107,64134,resnet18,6
3108,64166,vgg16,9
3109,64168,vgg16,8
3110,64169,vgg16,6
3111,64221,resnet18,6
3112,64254,vgg16,5
3113,64286,vgg16,2
3114,64288,alexnet,6
3115,64300,alexnet,9
3116,64326,alexnet,1
3117,64327,vgg16,5
3118,64363,resnet18,5
3119,64368,alexnet,3
3120,64384,resnet18,1
3121,64396,alexnet,3
3122,64426,vgg16,4
3123,64453,vgg16,2
3124,64490,vgg16,5
3125,64498,alexnet,3
3126,64503,vgg16,4
3127,64568,vgg16,10
3128,64593,alexnet,2
3129,64611,alexnet,10
3130,64617,alexnet,2
3131,64678,vgg16,2
3132,64721,alexnet,10
3133,64731,alexnet,5
3134,64735,vgg16,5
3135,64784,resnet18,4
3136,64786,resnet18,1
3137,64793,resnet18,5
3138,64823,alexnet,1
3139,64834,alexnet,10
3140,64844,alexnet,3
3141,64849,resnet18,10
3142,64868,alexnet,9
3143,64881,resnet18,2
3144,64892,vgg16,2
3145,64919,resnet18,3
3146,64935,resnet18,2
3147,64947,alexnet,2
3148,64971,resnet18,8
3149,64975,alexnet,1
3150,64977,alexnet,5
3151,65021,vgg16,6
3152,65054,resnet18,8
3153,65063,resnet18,7
3154,65067,alexnet,9
3155,65088,alexnet,2
3156,65139,vgg16,9
3157,65187,alexnet,3
3158,65212,vgg16,6
3159,65215,vgg16,6
3160,65251,vgg16,10
3161,65261,alexnet,4
3162,65270,alexnet,7
3163,65273,resnet18,3
3164,65277,alexnet,7
3165,65299,vgg16,4
3166,65303,resnet18,2
3167,65326,vgg16,10
3168,65336,resnet18,4
3169,65372,alexnet,7
3170,65381,vgg16,5
3171,65402,resnet18,5
3172,65412,resnet18,6
3173,65416,alexnet,2
3174,65433,resnet18,6
3175,65445,alexnet,5
3176,65470,vgg16,4
3177,65499,alexnet,4
3178,65504,vgg16,10
3179,65518,vgg16,1
3180,65520,resnet18,3
3181,65544,alexnet,2
3182,65544,vgg16,6
3183,65576,vgg16,4
3184,65608,resnet18,5
3185,65637,resnet18,9
3186,65741,resnet18,10
3187,65760,resnet18,1
3188,65783,vgg16,6
3189,65819,resnet18,4
3190,65827,resnet18,7
3191,65830,resnet18,4
3192,65862,resnet18,4
3193,65907,alexnet,3
3194,65925,resnet18,5
3195,65937,alexnet,4
3196,65939,vgg16,2
3197,65974,vgg16,8
3198,66032,alexnet,7
3199,66040,alexnet,10
3200,66057,resnet18,4
3201,66072,vgg16,6
3202,66138,alexnet,5
3203,66156,vgg16,5
3204,66179,vgg16,10
3205,66206,alexnet,4
3206,66212,alexnet,8
3207,66223,resnet18,10
3208,66226,alexnet,3
3209,66237,alexnet,4
3210,66241,vgg16,1
3211,66250,vgg16,10
3212,66258,alexnet,9
3213,66259,resnet18,2
3214,66288,resnet18,3
3215,66295,vgg16,9
3216,66306,vgg16,5
3217,66308,alexnet,5
3218,66316,alexnet,6
3219,66317,resnet18,9
3220,66340,alexnet,4
3221,66348,resnet18,6
3222,66353,resnet18,5
3223,66360,resnet18,4
3224,66404,resnet18,1
3225,66429,resnet18,1
3226,66447,vgg16,10
3227,66448,alexnet,3
3228,66456,alexnet,6
3229,66459,resnet18,4
3230,66470,alexnet,4
3231,66486,alexnet,6
3232,66517,vgg16,7
3233,66518,vgg16,10
3234,66558,alexnet,5
3235,66582,vgg16,6
3236,66609,resnet18,3
3237,66648,vgg16,5
3238,66651,alexnet,6
3239,66665,resnet18,9
3240,66704,alexnet,1
3241,66725,resnet18,1
3242,66795,resnet18,2
3243,66798,vgg16,3
3244,66803,resnet18,9
3245,66818,vgg16,5
3246,66855,resnet18,8
3247,66874,vgg16,6
3248,66877,resnet18,10
3249,66894,vgg16,2
3250,66898,resnet18,4
3251,66903,alexnet,7
3252,66926,alexnet,4
3253,66935,alexnet,10
3254,66945,alexnet,1
3255,66955,vgg16,9
3256,66983,alexnet,6
3257,67041,resnet18,10
3258,67058,resnet18,8
3259,67072,alexnet,5
3260,67086,resnet18,10
3261,67095,resnet18,3
3262,67100,vgg16,8
3263,67109,alexnet,7
3264,67157,resnet18,4
3265,67162,vgg16,4
3266,67167,resnet18,2
3267,67173,resnet18,10
3268,67191,vgg16,3
3269,67192,alexnet,4
3270,67206,resnet18,6
3271,67255,resnet18,7
3272,67261,resnet18,7
3273,67275,vgg16,4
3274,67278,resnet18,3
3275,67289,alexnet,2
3276,67393,vgg16,2
3277,67396,resnet18,1
3278,67399,vgg16,10
3279,67420,alexnet,6
3280,67428,vgg16,7
3281,67452,alexnet,10
3282,67460,resnet18,4
3283,67484,vgg16,5
3284,67496,resnet18,8
3285,67516,resnet18,7
3286,67521,resnet18,5
3287,67563,resnet18,5
3288,67581,alexnet,10
3289,67620,vgg16,9
3290,67628,vgg16,10
3291,67661,alexnet,2
3292,67663,resnet18,3
3293,67708,resnet18,1
3294,67762,vgg16,4
3295,67769,alexnet,3
3296,67839,vgg16,6
3297,67852,vgg16,5
3298,67859,alexnet,5
3299,67894,alexnet,9
3300,67897,resnet18,1
3301,67912,alexnet,4
3302,67923,vgg16,4
3303,67928,resnet18,10
3304,67935,alexnet,3
