net_idx,inject_time_us,network,num_inputs
2105,20611,resnet18,4
2106,20613,resnet18,1
2107,20620,resnet34,1
2108,20622,mobilenet_v3,6
2109,20626,resnet34,8
2110,20626,resnet50,4
2111,20639,resnet34,2
2112,20641,vgg16,10
2113,20649,resnet50,9
2114,20654,resnet18,2
2115,20655,resnet18,1
2116,20680,alexnet,5
2117,20687,alexnet,5
2118,20688,resnet50,3
2119,20702,resnet18,8
2120,20709,mobilenet_v3,5
2121,20710,resnet50,6
2122,20720,resnet18,2
2123,20726,resnet34,2
2124,20730,mobilenet_v3,3
2125,20736,resnet50,3
2126,20744,alexnet,2
2127,20750,resnet18,9
2128,20793,resnet34,5
2129,20802,mobilenet_v3,6
2130,20806,resnet50,9
2131,20807,resnet50,3
2132,20808,resnet18,9
2133,20815,alexnet,7
2134,20815,resnet18,7
2135,20858,resnet50,2
2136,20860,resnet50,7
2137,20874,resnet18,5
2138,20883,resnet34,2
2139,20887,mobilenet_v3,2
2140,20888,resnet50,7
2141,20911,resnet50,6
2142,20944,resnet34,2
2143,20947,resnet34,1
2144,20958,vgg16,7
2145,20960,alexnet,5
2146,20971,mobilenet_v3,6
2147,20975,resnet50,9
2148,20984,resnet34,4
2149,20986,resnet50,4
2150,20996,mobilenet_v3,7
2151,21016,resnet18,8
2152,21042,resnet18,8
2153,21046,vgg16,2
2154,21063,vgg16,8
2155,21066,resnet34,6
2156,21074,resnet34,5
2157,21082,mobilenet_v3,3
2158,21100,resnet18,4
2159,21113,resnet34,2
2160,21115,resnet34,3
2161,21129,resnet50,8
2162,21166,resnet50,3
2163,21168,resnet50,1
2164,21172,resnet34,1
2165,21212,mobilenet_v3,3
2166,21213,resnet50,3
2167,21217,mobilenet_v3,1
2168,21227,resnet18,1
2169,21227,resnet34,2
2170,21247,mobilenet_v3,4
2171,21263,mobilenet_v3,7
2172,21263,resnet34,7
2173,21268,vgg16,9
2174,21283,resnet50,1
2175,21285,resnet50,5
2176,21306,resnet34,5
2177,21310,resnet18,7
2178,21314,alexnet,8
2179,21325,resnet18,5
2180,21330,resnet18,8
2181,21335,resnet50,6
2182,21337,resnet18,6
2183,21373,resnet50,4
2184,21375,resnet50,5
2185,21385,vgg16,1
2186,21391,vgg16,6
2187,21395,resnet50,4
2188,21397,resnet50,7
2189,21403,alexnet,3
2190,21407,alexnet,7
2191,21408,resnet34,4
2192,21417,vgg16,9
2193,21421,alexnet,4
2194,21424,mobilenet_v3,9
2195,21446,mobilenet_v3,2
2196,21458,resnet50,4
2197,21461,mobilenet_v3,7
2198,21468,resnet34,8
2199,21473,resnet34,3
2200,21483,mobilenet_v3,7
2201,21487,mobilenet_v3,10
2202,21502,resnet50,2
2203,21503,resnet18,6
2204,21514,resnet50,9
2205,21545,resnet18,1
2206,21563,resnet34,2
2207,21590,vgg16,1
2208,21595,resnet50,7
2209,21611,resnet18,4
2210,21629,mobilenet_v3,8
2211,21632,resnet18,6
2212,21671,resnet34,2
2213,21687,alexnet,4
2214,21718,resnet50,10
2215,21719,vgg16,2
2216,21728,mobilenet_v3,4
2217,21743,mobilenet_v3,2
2218,21745,vgg16,1
2219,21748,resnet50,7
2220,21749,resnet50,10
2221,21752,mobilenet_v3,9
2222,21755,resnet50,3
2223,21761,mobilenet_v3,3
2224,21770,resnet34,6
2225,21771,resnet34,6
2226,21772,resnet34,6
2227,21773,resnet18,10
2228,21774,resnet34,7
2229,21789,resnet34,6
2230,21799,resnet50,5
2231,21821,vgg16,7
2232,21833,resnet34,4
2233,21841,alexnet,8
2234,21853,resnet18,1
2235,21859,resnet18,8
2236,21865,resnet50,3
2237,21882,mobilenet_v3,2
2238,21885,mobilenet_v3,7
2239,21887,alexnet,3
2240,21896,mobilenet_v3,4
2241,21896,vgg16,6
2242,21905,mobilenet_v3,3
2243,21911,mobilenet_v3,3
2244,21933,resnet18,1
2245,21957,mobilenet_v3,7
2246,21967,vgg16,5
2247,21975,mobilenet_v3,7
2248,21979,resnet18,10
2249,21983,resnet50,9
2250,22001,resnet34,10
2251,22002,resnet34,8
2252,22088,alexnet,1
2253,22095,resnet50,1
2254,22101,mobilenet_v3,2
2255,22103,mobilenet_v3,2
2256,22109,resnet18,10
2257,22114,mobilenet_v3,6
2258,22141,mobilenet_v3,6
2259,22149,mobilenet_v3,8
2260,22176,vgg16,4
2261,22218,resnet50,7
2262,22219,alexnet,10
2263,22219,vgg16,5
2264,22219,resnet50,1
2265,22223,resnet50,10
2266,22253,resnet34,5
2267,22281,mobilenet_v3,5
2268,22283,mobilenet_v3,1
2269,22298,resnet50,9
2270,22302,resnet50,7
2271,22308,resnet50,4
2272,22312,vgg16,5
2273,22316,resnet18,1
2274,22328,mobilenet_v3,5
2275,22331,resnet18,10
2276,22341,resnet18,5
2277,22346,resnet18,5
2278,22347,resnet34,8
2279,22351,resnet50,3
2280,22367,mobilenet_v3,1
2281,22375,resnet50,10
2282,22378,resnet50,1
2283,22383,alexnet,6
2284,22398,resnet50,1
2285,22406,resnet50,9
2286,22407,resnet50,6
2287,22429,alexnet,7
2288,22429,mobilenet_v3,5
2289,22433,vgg16,4
2290,22467,resnet34,7
2291,22469,resnet34,5
2292,22498,mobilenet_v3,10
2293,22502,mobilenet_v3,7
2294,22503,alexnet,6
2295,22507,mobilenet_v3,2
2296,22532,mobilenet_v3,4
2297,22546,resnet50,2
2298,22549,resnet18,9
2299,22553,resnet34,4
2300,22561,resnet50,10
2301,22568,vgg16,8
2302,22575,resnet34,6
2303,22577,mobilenet_v3,6
2304,22580,mobilenet_v3,2
2305,22587,resnet50,9
2306,22630,resnet18,9
2307,22631,vgg16,1
2308,22632,resnet18,10
2309,22632,resnet18,8
2310,22646,resnet18,8
2311,22676,resnet34,9
2312,22681,resnet50,3
2313,22689,resnet50,8
2314,22703,resnet50,2
2315,22710,mobilenet_v3,9
2316,22727,resnet18,5
2317,22757,resnet34,3
2318,22778,resnet18,3
2319,22781,resnet34,3
2320,22783,resnet50,10
2321,22791,mobilenet_v3,10
2322,22806,resnet18,6
2323,22811,resnet34,3
2324,22812,resnet34,9
2325,22819,vgg16,4
2326,22822,resnet50,8
2327,22823,vgg16,8
2328,22857,alexnet,7
2329,22862,vgg16,4
2330,22862,resnet50,9
2331,22877,mobilenet_v3,8
2332,22888,resnet34,9
2333,22894,mobilenet_v3,5
2334,22909,resnet34,6
2335,22912,mobilenet_v3,6
2336,22913,alexnet,10
2337,22917,resnet18,4
2338,22918,alexnet,6
2339,22919,mobilenet_v3,9
2340,22935,mobilenet_v3,4
2341,22946,resnet34,2
2342,22975,resnet34,5
2343,22981,resnet34,5
2344,23003,resnet50,3
2345,23007,mobilenet_v3,4
2346,23014,vgg16,7
2347,23015,vgg16,4
2348,23016,resnet18,7
2349,23027,resnet50,6
2350,23032,resnet50,4
2351,23036,mobilenet_v3,4
2352,23042,alexnet,9
2353,23043,mobilenet_v3,8
2354,23044,mobilenet_v3,10
2355,23045,alexnet,1
2356,23060,resnet50,8
2357,23061,resnet34,3
2358,23068,mobilenet_v3,6
2359,23069,mobilenet_v3,5
2360,23071,alexnet,4
2361,23071,resnet34,4
2362,23088,resnet50,6
2363,23090,resnet18,1
2364,23095,resnet50,1
2365,23096,alexnet,6
2366,23111,resnet50,6
2367,23129,resnet50,4
2368,23137,resnet18,10
2369,23196,resnet50,3
2370,23206,resnet50,9
2371,23214,resnet34,10
2372,23222,mobilenet_v3,1
2373,23224,resnet18,6
2374,23226,mobilenet_v3,8
2375,23231,resnet50,3
2376,23238,resnet18,9
2377,23243,mobilenet_v3,1
2378,23264,resnet34,10
2379,23268,resnet50,10
2380,23274,mobilenet_v3,7
2381,23283,resnet50,8
2382,23284,resnet18,8
2383,23297,vgg16,3
2384,23301,resnet34,4
2385,23307,resnet50,6
2386,23320,mobilenet_v3,7
2387,23326,resnet50,9
2388,23330,resnet50,10
2389,23336,mobilenet_v3,4
2390,23340,resnet34,4
2391,23349,resnet18,3
2392,23382,vgg16,10
2393,23405,resnet18,7
2394,23417,vgg16,9
2395,23421,mobilenet_v3,8
2396,23430,mobilenet_v3,4
2397,23435,mobilenet_v3,6
2398,23447,resnet18,8
2399,23507,mobilenet_v3,3
2400,23531,mobilenet_v3,9
2401,23532,alexnet,2
2402,23538,resnet18,5
2403,23548,resnet18,8
2404,23548,mobilenet_v3,8
2405,23554,resnet50,2
2406,23578,mobilenet_v3,1
2407,23600,resnet34,8
2408,23630,resnet34,10
2409,23631,resnet18,10
2410,23644,resnet50,1
2411,23646,mobilenet_v3,1
2412,23647,alexnet,6
2413,23658,resnet50,10
2414,23680,resnet50,5
2415,23684,mobilenet_v3,9
2416,23698,resnet50,10
2417,23711,resnet34,9
2418,23721,alexnet,4
2419,23739,vgg16,5
2420,23744,alexnet,5
2421,23744,resnet34,1
2422,23758,vgg16,4
2423,23777,resnet50,1
2424,23798,resnet50,2
2425,23809,resnet50,7
2426,23818,mobilenet_v3,5
2427,23818,resnet50,2
2428,23821,resnet34,4
2429,23834,resnet18,5
2430,23848,mobilenet_v3,10
2431,23857,alexnet,4
2432,23857,resnet50,7
2433,23860,resnet18,1
2434,23870,resnet34,5
2435,23902,resnet50,9
2436,23933,mobilenet_v3,7
2437,23962,alexnet,6
2438,23963,resnet34,4
2439,23974,mobilenet_v3,6
2440,23976,resnet34,4
2441,23978,vgg16,5
2442,23978,alexnet,5
2443,23986,mobilenet_v3,4
2444,24008,mobilenet_v3,6
2445,24013,alexnet,9
2446,24039,mobilenet_v3,9
2447,24055,vgg16,5
2448,24076,vgg16,3
2449,24078,resnet50,6
2450,24092,resnet18,1
2451,24107,resnet50,5
2452,24110,mobilenet_v3,9
2453,24117,vgg16,4
2454,24126,mobilenet_v3,8
2455,24127,mobilenet_v3,2
2456,24130,resnet50,8
2457,24143,resnet18,6
2458,24169,mobilenet_v3,5
2459,24187,mobilenet_v3,6
2460,24189,resnet18,1
2461,24203,mobilenet_v3,5
2462,24207,resnet34,9
2463,24213,mobilenet_v3,3
2464,24222,mobilenet_v3,3
2465,24229,alexnet,4
2466,24234,resnet18,1
2467,24237,vgg16,5
2468,24238,resnet18,4
2469,24249,mobilenet_v3,1
2470,24249,resnet50,3
2471,24251,vgg16,3
2472,24251,resnet18,6
2473,24273,mobilenet_v3,3
2474,24284,resnet18,2
2475,24317,resnet18,2
2476,24320,vgg16,3
2477,24344,alexnet,8
2478,24354,resnet50,2
2479,24364,mobilenet_v3,10
2480,24371,vgg16,4
2481,24373,resnet18,5
2482,24374,resnet34,10
2483,24378,resnet50,6
2484,24382,alexnet,9
2485,24390,resnet34,2
2486,24402,resnet18,1
2487,24412,resnet50,9
2488,24413,alexnet,10
2489,24418,alexnet,1
2490,24419,resnet34,4
2491,24436,resnet34,10
2492,24437,mobilenet_v3,10
2493,24455,mobilenet_v3,10
2494,24457,mobilenet_v3,5
2495,24457,vgg16,1
2496,24460,resnet50,3
2497,24461,resnet50,1
2498,24470,resnet18,6
2499,24531,resnet18,9
2500,24532,vgg16,1
2501,24560,mobilenet_v3,2
2502,24561,mobilenet_v3,4
2503,24572,vgg16,7
2504,24573,resnet34,5
2505,24592,resnet34,9
2506,24614,resnet50,5
2507,24621,resnet50,7
2508,24626,mobilenet_v3,3
2509,24644,mobilenet_v3,6
2510,24663,resnet34,7
2511,24668,resnet34,6
2512,24684,mobilenet_v3,7
2513,24685,resnet34,6
2514,24693,resnet50,2
2515,24708,resnet18,8
2516,24714,resnet34,1
2517,24716,mobilenet_v3,1
2518,24723,resnet50,3
2519,24734,mobilenet_v3,1
2520,24745,resnet34,10
2521,24752,alexnet,1
2522,24756,resnet50,1
2523,24757,resnet18,6
2524,24773,resnet18,5
2525,24774,resnet34,7
2526,24781,resnet50,10
2527,24805,resnet18,1
2528,24809,resnet18,7
2529,24824,resnet34,8
2530,24834,resnet18,4
2531,24834,resnet50,7
2532,24836,resnet18,8
2533,24859,alexnet,10
2534,24868,mobilenet_v3,5
2535,24873,resnet18,4
2536,24888,mobilenet_v3,1
2537,24904,alexnet,3
2538,24907,resnet34,8
2539,24907,alexnet,7
2540,24928,alexnet,9
2541,24942,resnet34,9
2542,24952,resnet50,4
2543,24953,resnet34,8
2544,24970,resnet18,2
2545,24980,resnet50,1
2546,25000,mobilenet_v3,9
2547,25013,resnet18,4
2548,25036,resnet34,4
2549,25049,resnet18,4
2550,25049,resnet18,4
2551,25055,resnet50,5
2552,25068,mobilenet_v3,4
2553,25082,resnet34,10
2554,25084,alexnet,8
2555,25087,mobilenet_v3,6
2556,25099,resnet50,8
2557,25109,resnet34,3
2558,25111,resnet34,1
2559,25119,resnet50,3
2560,25120,vgg16,2
2561,25136,resnet34,3
2562,25149,alexnet,2
2563,25150,resnet18,1
2564,25153,resnet50,4
2565,25154,vgg16,4
2566,25161,resnet50,4
2567,25181,mobilenet_v3,3
2568,25183,resnet50,4
2569,25186,mobilenet_v3,3
2570,25188,vgg16,3
2571,25193,resnet34,3
2572,25197,resnet34,2
2573,25199,resnet50,8
2574,25205,resnet18,10
2575,25220,resnet18,8
2576,25233,resnet18,2
2577,25240,resnet34,2
2578,25251,mobilenet_v3,10
2579,25253,resnet50,8
2580,25264,resnet50,9
2581,25279,mobilenet_v3,10
2582,25281,vgg16,6
2583,25311,resnet50,3
2584,25318,resnet18,5
2585,25324,resnet50,4
2586,25332,resnet18,6
2587,25335,alexnet,10
2588,25338,mobilenet_v3,7
2589,25365,resnet34,8
2590,25369,mobilenet_v3,4
2591,25371,resnet50,10
2592,25376,resnet34,10
2593,25381,mobilenet_v3,10
2594,25396,resnet18,2
2595,25428,resnet18,2
2596,25432,alexnet,1
2597,25444,alexnet,4
2598,25452,mobilenet_v3,6
2599,25463,resnet34,4
2600,25479,mobilenet_v3,10
2601,25519,resnet18,8
2602,25519,resnet50,6
2603,25524,mobilenet_v3,2
2604,25525,alexnet,2
2605,25529,resnet34,10
2606,25535,resnet34,6
2607,25538,mobilenet_v3,10
2608,25539,mobilenet_v3,3
2609,25542,vgg16,4
2610,25543,resnet34,4
2611,25547,resnet34,10
2612,25552,resnet50,5
2613,25571,mobilenet_v3,10
2614,25574,resnet18,9
2615,25587,mobilenet_v3,8
2616,25587,resnet18,8
2617,25595,resnet34,8
2618,25604,alexnet,2
2619,25609,mobilenet_v3,6
2620,25614,vgg16,2
2621,25617,resnet18,6
2622,25643,vgg16,1
2623,25646,resnet50,1
2624,25651,vgg16,3
2625,25652,resnet50,4
2626,25654,alexnet,1
2627,25665,mobilenet_v3,10
2628,25682,resnet34,4
2629,25712,vgg16,1
2630,25717,vgg16,8
2631,25730,alexnet,6
2632,25732,vgg16,5
2633,25768,resnet18,4
2634,25777,alexnet,2
2635,25790,resnet50,4
2636,25797,resnet50,4
2637,25804,vgg16,2
2638,25806,alexnet,6
2639,25845,resnet18,10
2640,25854,alexnet,4
2641,25866,mobilenet_v3,4
2642,25880,mobilenet_v3,1
2643,25890,resnet34,6
2644,25902,resnet18,6
2645,25917,resnet18,9
2646,25925,resnet34,6
2647,25927,resnet34,9
2648,25932,mobilenet_v3,8
2649,25944,vgg16,10
2650,25946,resnet18,6
2651,25971,resnet50,2
2652,25972,mobilenet_v3,8
2653,25973,resnet50,6
2654,25983,mobilenet_v3,1
2655,25996,resnet50,6
2656,25997,resnet34,7
2657,25998,alexnet,6
2658,25999,resnet50,1
2659,26007,resnet34,8
2660,26029,resnet34,6
2661,26036,resnet18,8
2662,26038,resnet34,10
2663,26039,resnet18,4
2664,26045,resnet50,4
2665,26047,resnet50,1
2666,26056,resnet18,4
2667,26067,resnet50,9
2668,26068,resnet18,10
2669,26072,vgg16,1
2670,26073,resnet50,3
2671,26079,resnet18,2
2672,26080,alexnet,9
2673,26084,resnet34,4
2674,26087,resnet18,8
2675,26096,vgg16,10
2676,26108,resnet50,3
2677,26115,resnet18,5
2678,26117,resnet34,10
2679,26120,resnet18,5
2680,26132,alexnet,10
2681,26142,resnet18,4
2682,26143,resnet50,7
2683,26144,alexnet,3
2684,26145,vgg16,9
2685,26154,mobilenet_v3,5
2686,26163,resnet18,1
2687,26166,alexnet,7
2688,26196,vgg16,2
2689,26197,resnet18,8
2690,26199,resnet18,9
2691,26207,vgg16,6
2692,26208,resnet18,3
2693,26231,mobilenet_v3,4
2694,26236,resnet34,1
2695,26253,resnet50,5
2696,26277,mobilenet_v3,6
2697,26282,resnet18,8
2698,26289,resnet50,5
2699,26321,mobilenet_v3,4
2700,26325,resnet18,1
2701,26343,alexnet,5
2702,26351,mobilenet_v3,5
2703,26365,resnet50,3
2704,26367,mobilenet_v3,9
2705,26380,resnet50,6
2706,26383,resnet18,9
2707,26394,resnet18,1
2708,26395,resnet34,2
2709,26397,mobilenet_v3,2
2710,26399,resnet34,7
2711,26406,resnet50,9
2712,26410,resnet50,5
2713,26431,resnet18,3
2714,26442,resnet50,6
2715,26445,resnet18,4
2716,26468,resnet18,3
2717,26471,resnet50,10
2718,26494,mobilenet_v3,6
2719,26501,mobilenet_v3,1
2720,26506,mobilenet_v3,9
2721,26518,resnet18,5
2722,26545,resnet18,6
2723,26550,mobilenet_v3,2
2724,26555,resnet50,4
2725,26557,alexnet,1
2726,26564,resnet34,1
2727,26576,resnet50,10
2728,26580,resnet50,9
2729,26594,resnet50,5
2730,26597,resnet18,6
2731,26602,resnet34,2
2732,26610,resnet34,3
2733,26612,mobilenet_v3,7
2734,26613,resnet50,7
2735,26620,mobilenet_v3,10
2736,26624,mobilenet_v3,3
2737,26639,resnet34,6
2738,26640,vgg16,7
2739,26644,resnet18,4
2740,26653,resnet50,3
2741,26660,resnet18,2
2742,26689,vgg16,7
2743,26696,vgg16,10
2744,26698,alexnet,5
2745,26713,mobilenet_v3,3
2746,26726,resnet34,7
2747,26728,resnet18,9
2748,26728,mobilenet_v3,10
2749,26736,alexnet,3
2750,26755,resnet18,5
2751,26763,resnet18,4
2752,26775,resnet50,5
2753,26782,resnet18,7
2754,26784,resnet34,10
2755,26815,resnet50,9
2756,26819,resnet18,9
2757,26821,mobilenet_v3,8
2758,26859,resnet34,2
2759,26875,vgg16,3
2760,26876,resnet34,3
2761,26893,mobilenet_v3,2
2762,26904,resnet50,7
2763,26911,vgg16,2
2764,26942,resnet50,1
2765,26947,mobilenet_v3,9
2766,26964,resnet34,2
2767,26972,mobilenet_v3,6
2768,27008,mobilenet_v3,5
2769,27020,vgg16,7
2770,27023,resnet34,5
2771,27027,vgg16,2
2772,27029,resnet34,1
2773,27060,mobilenet_v3,9
2774,27063,resnet18,8
2775,27067,mobilenet_v3,6
2776,27075,resnet50,7
2777,27079,resnet50,10
2778,27080,mobilenet_v3,1
2779,27081,resnet34,10
2780,27090,resnet50,2
2781,27101,resnet50,7
2782,27105,resnet50,8
2783,27111,resnet18,8
2784,27122,resnet18,5
2785,27147,mobilenet_v3,7
2786,27147,resnet34,1
2787,27148,mobilenet_v3,7
2788,27162,resnet18,7
2789,27169,mobilenet_v3,9
2790,27203,resnet18,3
2791,27205,resnet50,2
2792,27224,resnet50,8
2793,27226,resnet34,1
2794,27248,resnet18,1
2795,27250,resnet50,4
2796,27261,resnet34,5
2797,27263,resnet18,10
2798,27275,resnet34,5
2799,27287,resnet18,2
2800,27287,resnet18,9
2801,27300,resnet50,9
2802,27312,alexnet,6
2803,27318,mobilenet_v3,1
2804,27326,resnet34,9
2805,27336,resnet34,6
2806,27340,resnet34,6
2807,27344,resnet18,8
2808,27360,resnet50,1
2809,27366,mobilenet_v3,2
2810,27378,resnet50,2
2811,27383,resnet50,7
2812,27393,mobilenet_v3,7
2813,27396,resnet18,7
2814,27397,mobilenet_v3,8
2815,27401,resnet50,2
2816,27412,resnet34,9
2817,27421,resnet50,6
2818,27442,resnet18,8
2819,27449,resnet18,2
2820,27450,vgg16,7
2821,27452,resnet50,6
2822,27455,resnet34,9
2823,27485,resnet50,8
2824,27505,resnet34,9
2825,27509,mobilenet_v3,4
2826,27514,mobilenet_v3,4
2827,27525,vgg16,9
2828,27528,mobilenet_v3,6
2829,27528,mobilenet_v3,9
2830,27539,resnet50,7
2831,27573,mobilenet_v3,2
2832,27574,vgg16,5
2833,27588,mobilenet_v3,5
2834,27591,resnet50,9
2835,27614,vgg16,6
2836,27646,resnet18,9
2837,27655,alexnet,10
2838,27655,mobilenet_v3,10
2839,27666,resnet50,7
2840,27686,resnet50,10
2841,27697,mobilenet_v3,2
2842,27699,mobilenet_v3,2
2843,27700,resnet18,4
2844,27702,resnet50,6
2845,27707,alexnet,4
2846,27733,resnet50,5
2847,27748,mobilenet_v3,8
2848,27748,alexnet,3
2849,27757,resnet18,5
2850,27758,resnet50,2
2851,27759,mobilenet_v3,1
2852,27783,resnet50,9
2853,27789,resnet18,2
2854,27795,mobilenet_v3,7
2855,27797,resnet34,1
2856,27802,resnet18,4
2857,27803,vgg16,5
2858,27812,resnet18,7
2859,27820,resnet34,2
2860,27827,vgg16,10
2861,27833,mobilenet_v3,5
2862,27864,alexnet,8
2863,27865,vgg16,3
2864,27889,mobilenet_v3,1
2865,27900,resnet18,10
2866,27905,resnet18,2
2867,27915,mobilenet_v3,4
2868,27919,resnet50,4
2869,27919,resnet34,4
2870,27933,resnet50,8
2871,27934,resnet50,9
2872,27941,vgg16,1
2873,27945,resnet18,5
2874,27965,resnet34,6
2875,28001,resnet50,7
2876,28007,mobilenet_v3,2
2877,28018,mobilenet_v3,5
2878,28032,alexnet,3
2879,28033,resnet50,8
2880,28064,resnet50,6
2881,28066,vgg16,1
2882,28072,vgg16,5
2883,28095,mobilenet_v3,1
2884,28097,resnet50,10
2885,28125,resnet18,1
2886,28139,vgg16,10
2887,28162,resnet34,6
2888,28176,resnet18,5
2889,28193,resnet18,5
2890,28194,resnet18,7
2891,28212,resnet18,5
2892,28223,mobilenet_v3,8
2893,28230,resnet18,9
2894,28232,mobilenet_v3,4
2895,28246,resnet18,3
2896,28251,resnet18,6
2897,28268,mobilenet_v3,4
2898,28281,vgg16,10
2899,28284,resnet18,8
2900,28295,vgg16,10
2901,28304,vgg16,6
2902,28308,resnet50,8
2903,28343,resnet50,6
2904,28346,resnet50,5
2905,28346,mobilenet_v3,10
2906,28372,resnet18,6
2907,28378,resnet18,9
2908,28379,resnet18,3
2909,28390,mobilenet_v3,6
2910,28411,mobilenet_v3,9
2911,28411,resnet34,5
2912,28416,resnet34,5
2913,28417,vgg16,6
2914,28418,resnet34,1
2915,28418,resnet50,3
2916,28437,resnet50,2
2917,28457,resnet18,2
2918,28458,resnet18,8
2919,28464,resnet34,9
2920,28496,alexnet,6
2921,28499,mobilenet_v3,8
2922,28527,alexnet,9
2923,28553,resnet18,8
2924,28570,resnet34,1
2925,28594,vgg16,4
2926,28599,resnet50,9
2927,28600,resnet50,4
2928,28630,alexnet,8
2929,28660,resnet50,1
2930,28661,resnet50,2
2931,28668,vgg16,6
2932,28675,vgg16,9
2933,28687,resnet50,4
2934,28694,resnet34,10
2935,28709,mobilenet_v3,9
2936,28715,resnet34,9
2937,28741,resnet34,2
2938,28741,resnet50,5
2939,28783,alexnet,5
2940,28783,resnet18,4
2941,28791,vgg16,1
2942,28803,vgg16,2
2943,28805,mobilenet_v3,1
2944,28807,mobilenet_v3,6
2945,28807,resnet50,7
2946,28811,resnet18,7
2947,28815,resnet18,4
2948,28821,resnet34,7
2949,28846,resnet34,10
2950,28862,mobilenet_v3,8
2951,28875,mobilenet_v3,8
2952,28892,resnet18,1
2953,28895,resnet18,8
2954,28902,alexnet,6
2955,28924,alexnet,10
2956,28945,mobilenet_v3,7
2957,28952,resnet18,10
2958,28954,resnet34,4
2959,28970,resnet34,10
2960,28978,mobilenet_v3,6
2961,28994,mobilenet_v3,9
2962,29002,vgg16,5
2963,29056,mobilenet_v3,4
2964,29065,mobilenet_v3,8
2965,29086,vgg16,1
2966,29093,resnet34,2
2967,29110,vgg16,4
2968,29110,resnet50,8
2969,29129,vgg16,1
2970,29150,resnet50,1
2971,29157,resnet50,10
2972,29173,resnet34,10
2973,29173,resnet18,3
2974,29184,mobilenet_v3,5
2975,29194,resnet50,7
2976,29196,alexnet,9
2977,29211,alexnet,7
2978,29217,mobilenet_v3,9
2979,29219,alexnet,9
2980,29227,resnet34,1
2981,29229,vgg16,2
2982,29230,resnet50,10
2983,29240,resnet18,7
2984,29246,mobilenet_v3,10
2985,29247,resnet50,7
2986,29252,resnet18,2
2987,29308,mobilenet_v3,1
2988,29315,resnet18,4
2989,29317,vgg16,6
2990,29334,resnet50,8
2991,29342,alexnet,3
2992,29369,mobilenet_v3,1
2993,29375,alexnet,2
2994,29378,mobilenet_v3,7
2995,29384,resnet34,10
2996,29390,resnet50,6
2997,29391,resnet18,1
2998,29392,mobilenet_v3,4
2999,29400,mobilenet_v3,3
3000,29406,mobilenet_v3,10
3001,29410,resnet50,5
3002,29421,alexnet,4
3003,29424,mobilenet_v3,6
3004,29425,resnet18,6
3005,29434,vgg16,1
3006,29439,resnet34,8
3007,29441,mobilenet_v3,9
3008,29448,mobilenet_v3,9
3009,29455,vgg16,4
3010,29455,vgg16,10
3011,29481,alexnet,8
3012,29491,mobilenet_v3,4
3013,29495,resnet34,4
3014,29503,resnet18,7
3015,29525,mobilenet_v3,5
3016,29529,mobilenet_v3,2
3017,29546,resnet50,2
3018,29559,mobilenet_v3,6
3019,29562,resnet18,1
3020,29565,resnet50,2
3021,29565,resnet50,1
3022,29566,alexnet,2
3023,29567,mobilenet_v3,7
3024,29588,mobilenet_v3,10
3025,29588,resnet34,5
3026,29600,resnet18,4
3027,29608,resnet50,3
3028,29630,mobilenet_v3,2
3029,29636,resnet50,7
3030,29655,mobilenet_v3,4
3031,29669,resnet50,2
3032,29674,mobilenet_v3,9
3033,29685,resnet18,9
3034,29690,resnet18,3
3035,29707,mobilenet_v3,8
3036,29717,resnet34,7
3037,29727,resnet34,10
3038,29728,resnet50,10
3039,29754,resnet34,2
3040,29756,resnet18,4
3041,29764,resnet18,9
3042,29769,resnet18,5
3043,29771,mobilenet_v3,1
3044,29775,vgg16,9
3045,29797,resnet50,9
3046,29799,resnet34,3
3047,29803,resnet34,3
3048,29830,mobilenet_v3,8
3049,29832,resnet34,2
3050,29840,resnet34,3
3051,29847,resnet18,5
3052,29882,vgg16,10
3053,29903,resnet18,8
3054,29919,alexnet,1
3055,29928,resnet34,1
3056,29935,resnet34,9
3057,29940,alexnet,4
3058,29941,resnet34,2
3059,29963,alexnet,2
3060,29989,alexnet,4
3061,30000,resnet50,8
3062,30010,mobilenet_v3,10
3063,30014,resnet18,6
3064,30014,resnet50,4
3065,30015,resnet18,3
3066,30023,resnet34,7
3067,30026,resnet50,10
3068,30028,resnet50,3
3069,30037,resnet18,5
3070,30045,vgg16,1
3071,30074,alexnet,2
3072,30075,resnet34,9
3073,30076,resnet50,10
3074,30080,alexnet,8
3075,30084,resnet50,2
3076,30087,resnet18,2
3077,30094,vgg16,10
3078,30095,resnet18,6
3079,30099,resnet18,5
3080,30099,mobilenet_v3,10
3081,30102,resnet18,5
3082,30104,mobilenet_v3,6
3083,30104,resnet18,2
3084,30108,vgg16,4
3085,30108,mobilenet_v3,3
3086,30111,resnet34,2
3087,30117,resnet50,5
3088,30117,resnet50,9
3089,30132,mobilenet_v3,10
3090,30143,resnet34,9
3091,30144,mobilenet_v3,1
3092,30159,mobilenet_v3,1
3093,30160,resnet34,7
3094,30165,resnet34,10
3095,30185,resnet50,9
3096,30198,resnet50,6
3097,30200,resnet18,8
3098,30220,resnet34,9
3099,30222,alexnet,1
3100,30236,alexnet,1
3101,30241,resnet34,4
3102,30242,mobilenet_v3,5
3103,30244,resnet50,7
3104,30297,resnet18,3
3105,30322,resnet34,8
3106,30331,mobilenet_v3,6
3107,30346,mobilenet_v3,2
3108,30350,mobilenet_v3,9
3109,30366,resnet50,5
